,state,city,song,artist
1974, California,Los Angeles,"Oh, Cumberland",  Nitty Gritty Dirt Band
1975, California,Los Angeles,"Oh God, I Wish I Was Home Tonight",  Rod Stewart
1976, California,Los Angeles,"Oh, La Brea",  Man Man
1977, California,Los Angeles,Oh What You Said (Are We Burnt Up?),  Charlie Barnet (about the 1939 fire at the Palomar Ballroom)
1978, California,Los Angeles,Old Hollywood,  Julian Casablancas
1979, California,Los Angeles,Old L.A.,  Buckwheat
1980, California,Los Angeles,Old L.A.,  Mike McDonald
1981, California,Los Angeles,Old L.A. Tonight,  Ozzy Osbourne
1982, California,Los Angeles,Old School Hollywood,  System of a Down
1983, California,Los Angeles,Olé Mulholland,  Frank Black
1984, California,Los Angeles,Olvera Street,  Gordon Brisker
1985, California,Los Angeles,Olympia  Auf Nach Los Angeles,  Jurgen Von Manger
1986, California,Los Angeles,On Fire,  ToneLoc
1987, California,Los Angeles,On Gallery Row,  Richard X. Heyman
1988, California,Los Angeles,On Larrabee,  Rockin' Foo
1989, California,Los Angeles,On My Way in L.A.,  Phil Carmen
1990, California,Los Angeles,On My Way to L.A.,  Lighthouse
1991, California,Los Angeles,On My Way (To Old L.A.),  Jerry Palmer
1992, California,Los Angeles,On Sunset,  The Decades
1993, California,Los Angeles,On The Boulevard,  Dr. Dre & Snoop Dogg
1994, California,Los Angeles,On the Way to L.A.,  We The People
1995, California,Los Angeles,On to Hollywood, music  James F. Hanley; lyrics  Eddie Dowling
1996, California,Los Angeles,On to L.A.,  Manny Fryzer
1997, California,Los Angeles,Onda Callejera,  Ry Cooder
1998, California,Los Angeles,One in a Million,  Guns N' Roses
1999, California,Los Angeles,One Night in Eagle Rock  Titanic (band),
2000, California,Los Angeles,One Night in Hollywood,  Feargal Sharkey
2001, California,Los Angeles,One Night in Hollywood, (from the film 'He's My Girl')
2002, California,Los Angeles,Only a Demo (Acid Fingers Rap Session),  Simon Harris
2003, California,Los Angeles,Only in California,  Mack 10
2004, California,Los Angeles,Only in L.A.,  Bizzy Bone
2005, California,Los Angeles,Ooh La La in L.A.,  Slade
2006, California,Los Angeles,Open Up,  Leftfield
2007, California,Los Angeles,Orange Drive,  Joachim Kuhn Band
2008, California,Los Angeles,Orange Driver,"  Eddie ""Guitar"" Burns"
2009, California,Los Angeles,Order Through Chaos,  Psycho Realm
2010, California,Los Angeles,Orpheus Dreams of Disneyland,  Bill Nelson
2011, California,Los Angeles,Out Come The Freaks,  Was (Not Was)
2012, California,Los Angeles,Out in L.A.,  Red Hot Chili Peppers
2013, California,Los Angeles,Out of L.A.,  Jude
2014, California,Los Angeles,Out on the Weekend,  Neil Young
2015, California,Los Angeles,Outside L.A.,  Nat T Jones
2016, California,Los Angeles,Out L.A. Way,  Steve Wilson
2017, California,Los Angeles,Over Shadow Hill Way,  Wayne Shorter Quartet
2018, California,Los Angeles,The Overachievers,  Liars
2019, California,Los Angeles,PCH (Pacific Coast Highway)," Gerald ""Twig"" Smith"
2020, California,Los Angeles,Pacific Coast Highway,  Burt Bacharach
2021, California,Los Angeles,Pacific Coast Highway,  Edward Hand
2022, California,Los Angeles,Pacific Coast Highway,  Electracoustic
2023, California,Los Angeles,Pacific Coast Highway,  Hole
2024, California,Los Angeles,Pacific Coast Highway,  The Mamas & the Papas
2025, California,Los Angeles,Pacific Coast Highway,  Sonic Youth
2026, California,Los Angeles,Pacific Coast Party,  Smash Mouth
2027, California,Los Angeles,Pacific Palisades, (hymn tune)
2028, California,Los Angeles,Pacoima Stomp,  Carter Brothers
2029, California,Los Angeles,Palladium Party,  Harry James
2030, California,Los Angeles,Palladium Punch,  Ralph Flanagan & His Orchestra ('Palladium' is the Hollywood Palladium)
2031, California,Los Angeles,Palm Desert,  Van Dyke Parks
2032, California,Los Angeles,Palm Dreams,  Hayley Kiyoko
2033, California,Los Angeles,Palmdale,  Soho (band)
2034, California,Los Angeles,Palms Blvd.,  Leo Kottke
2035, California,Los Angeles,Panic Zone,  N.W.A
2036, California,Los Angeles,Paradise City,  Guns N' Roses
2037, California,Los Angeles,Paramount Conversations, (from the musical 'Sunset Boulevard')
2038, California,Los Angeles,Parking In Westwood,  Rob Mullins
2039, California,Los Angeles,Party at the Rainbow,  Sacred Child
2040, California,Los Angeles,Party in Hollywood,  London
2041, California,Los Angeles,Party in the U.S.A.,  Miley Cyrus
2042, California,Los Angeles,Pasadena,  Done Lying Down
2043, California,Los Angeles,Pasadena,  Duesenberg
2044, California,Los Angeles,Pasadena,  Glen South
2045, California,Los Angeles,Pasadena,  John Edmond
2046, California,Los Angeles,Pasadena,  John Paul Young
2047, California,Los Angeles,Pasadena,  Maywood
2048, California,Los Angeles,Pasadena,  Modern Skirts
2049, California,Los Angeles,Pasadena,  Pussycat
2050, California,Los Angeles,Pasadena,  Temperance Seven
2051, California,Los Angeles,Pasadena Airport,  Hydravion
2052, California,Los Angeles,Pasadena Day March,  Vessella's Italian Band
2053, California,Los Angeles,Pasadena Days,  Paul Brett's Sage
2054, California,Los Angeles,Pasadena Dreamworld,  Time Bandits (band)
2055, California,Los Angeles,Pasadena Flight,  Hendric Haydegg
2056, California,Los Angeles,Pasadena Love Story,  Mark Mulcahy
2057, California,Los Angeles,Pasadena Penthouse,  Darren Statler
2058, California,Los Angeles,Pasadena Rhumboogie,  Joe Lutcher
2059, California,Los Angeles,Pasadena Sungodown,  Broadcast (yhtye)
2060, California,Los Angeles,Pasadena Town,  Les Humphries
2061, California,Los Angeles,Pasadena's On My Mind,  Barry Travers
2062, California,Los Angeles,Peace Frog,  The Doors
2063, California,Los Angeles,Peace in L.A.,  Tom Petty and the Heartbreakers
2064, California,Los Angeles,Peace Treaty,  Kam
2065, California,Los Angeles,The Pendulum At Falcon's Lair,  Oscar Pettiford Orchestra
2066, California,Los Angeles,Pershing Square,  Dario Marianelli
2067, California,Los Angeles,Pershing Square,  Jackie Lee
2068, California,Los Angeles,Pershing Square,  Mark Mancina
2069, California,Los Angeles,Pershing Square,  Stan Kenton
2070, California,Los Angeles,Piano Man,  Billy Joel
2071, California,Los Angeles,Pico and Sepulveda,  Felix Figueroa & His Orchestra (regularly featured on Dr. Demento's syndicated radio show)
2072, California,Los Angeles,PicoUnion District,  Psycho Realm
2073, California,Los Angeles,Picture Postcards from L.A.,  Joshua Kadison
2074, California,Los Angeles,Pigeon of L.A.,  East Side Kids
2075, California,Los Angeles,Pike Street  Park Slope,  Harvey Danger (mentions both New York City & Los Angeles)
2076, California,Los Angeles,Pimpin',  Hollywood Undead
2077, California,Los Angeles,Playa Del Rey,  Warne Marsh Quartet
2078, California,Los Angeles,Please Come to Boston,  Dave Loggins
2079, California,Los Angeles,Plummer Park,  Pete Jolly
2080, California,Los Angeles,Point Fermin,  Buddy Collette Big Band
2081, California,Los Angeles,Poor Little Hollywood Star, (from the musical 'Little Me')
2082, California,Los Angeles,Poor Man's ShangriLa,  Ry Cooder
2083, California,Los Angeles,Postcard from Hollywood,  Andrew Matheson (musician)
2084, California,Los Angeles,Postcard from L.A.,  UK Subs
2085, California,Los Angeles,Postcards from Hollywood,  Ned Doheny
2086, California,Los Angeles,The Powder Room,  Fiction Factory (Hollywood)
2087, California,Los Angeles,Powerhouse,  The Game
2088, California,Los Angeles,Pretty Little Gangster,  Ryder
2089, California,Los Angeles,Pretty Tied Up,  Guns N' Roses
2090, California,Los Angeles,Prince Of Belair,  Shaggy Wonder (reggae)
2091, California,Los Angeles,Progressive Country Music For A Hollywood Flapper,  Hank Penny
2092, California,Los Angeles,Promised Land,  Chuck Berry
2093, California,Los Angeles,Prophet,  Jude
2094, California,Los Angeles,Public Enemy #1,  Public Enemy
2095, California,Los Angeles,Pulaski,  DriveBy Truckers
2096, California,Los Angeles,Punch Out at Malibu,  Surf Punks
2097, California,Los Angeles,Punky's Dilemma,  Simon and Garfunkel
2098, California,Los Angeles,Purple Stain,  Red Hot Chili Peppers
2099, California,Los Angeles,Put My Star (On the Sidewalk of Hollywood),  Altrinna Grayson
2100, California,Los Angeles,Qué Onda Guero?,  Beck
2101, California,Los Angeles,The Queen of 1964,  Neil Sedaka
2102, California,Los Angeles,The Queen of Hollywood High,  John Stewart
2103, California,Los Angeles,Radio,  Lana Del Rey
2104, California,Los Angeles,Radio Waves,  Roger Waters
2105, California,Los Angeles,Ragga Bomb,  Skrillex
2106, California,Los Angeles,Raining in California,  Human Nature
2107, California,Los Angeles,Raining in L.A.,  IIIrd Tyme Out
2108, California,Los Angeles,Raining in L.A.,  Renee Armand
2109, California,Los Angeles,Rainy Day in L.A.,  Marvin Jenkins
2110, California,Los Angeles,Rampage In L.A.,  Mad Professor
2111, California,Los Angeles,Ready To Roll (London to L.A.),  Bam Bam & Pebbles
2112, California,Los Angeles,The Real El Rey,  Frank Black
2113, California,Los Angeles,The Recipe,  Kendrick Lamar featuring Dr. Dre
2114, California,Los Angeles,Red Hollywood,  The Bible
2115, California,Los Angeles,Redondo Beach,"  Patti Smith, later covered  Morrissey"
2116, California,Los Angeles,Reggae On Sunset,  Dhaima (reggae)
2117, California,Los Angeles,Regulate,  Warren G
2118, California,Los Angeles,Release the Stars,  Rufus Wainwright
2119, California,Los Angeles,Revolution Blues,  Neil Young
2120, California,Los Angeles,Rich People of Hollywood,  Stanley Wilson
2121, California,Los Angeles,Ridin' Down Ole 99,  Joe & Rose Lee Maphis
2122, California,Los Angeles,Riot on 103rd Street,  Mother Earth
2123, California,Los Angeles,Riot on Sunset Strip,  The Standells
2124, California,Los Angeles,Ritmo De Los Angeles,  Phil Manzanera
2125, California,Los Angeles,The River,  Good Charlotte
2126, California,Los Angeles,Roadblock, (Ben Liebrand mix)  Stock Aitken & Waterman
2127, California,Los Angeles,Rock & Roll Hollywood,  Simon Stokes
2128, California,Los Angeles,Rock in L.A.,  PFM
2129, California,Los Angeles,Rock 'n' Me,  Steve Miller Band
2130, California,Los Angeles,Rockaway to Sunset,  Spyro Gyra
2131, California,Los Angeles,Rockin' and Rollin' on the Streets of Hollywood,  Buddy Miles
2132, California,Los Angeles,Rockin' at the Philharmonic,  Chuck Berry
2133, California,Los Angeles,Rockin' Hollywood,  Bootleg Family Band
2134, California,Los Angeles,Rockin' in L.A.,  Teazer
2135, California,Los Angeles,Rockin' L.A.,  Billy Burnette
2136, California,Los Angeles,Rock Show,  Paul McCartney and Wings
2137, California,Los Angeles,Rodeo Drive,  Sniff 'n' the Tears
2138, California,Los Angeles,Rodeo Drive (High Steppin'),  The Crusaders
2139, California,Los Angeles,Rodney's English Disco,  International Language
2140, California,Los Angeles,Roller Skating Hollywood,  Peter Kent (Musikproduzent)
2141, California,Los Angeles,Rolling On Western Avenue,  Big Joe Turner
2142, California,Los Angeles,Romance in Beverly Hills,  Gary Farr
2143, California,Los Angeles,Rooming House on Venice Beach,  Jonathan Richman
2144, California,Los Angeles,Rose of BelAir,  David Rose & His Orchestra
2145, California,Los Angeles,Rosecrans Blvd,  5th Dimension
2146, California,Los Angeles,Route 66,  many artists
2147, California,Los Angeles,Route 101,  Herb Alpert
2148, California,Los Angeles,Run Run Run,  David Blue
2149, California,Los Angeles,Runaway Horses,  Belinda Carlisle
2150, California,Los Angeles,Runnin' Blue,  The Doors
2151, California,Los Angeles,Safe in LA,  Gold Motel
2152, California,Los Angeles,Saint Joseph High School Dance,  York Brothers
2153, California,Los Angeles,Saints of Los Angeles,  Mötley Crüe
2154, California,Los Angeles,Salute,  Slaughterhouse
2155, California,Los Angeles,Samba De Los Angeles,  Gilberto Gil
2156, California,Los Angeles,Samba L.A.,  Chick Corea
2157, California,Los Angeles,San Fernando,  Mary McCaslin
2158, California,Los Angeles,San Fernando Line,  Springfield Revival
2159, California,Los Angeles,San Fernando Road,  Flying Burrito Brothers
2160, California,Los Angeles,San Fernando Square,  Spade Cooley
2161, California,Los Angeles,San Fernando Valley,  Bing Cros
2162, California,Los Angeles,Sands of Malibu,  Johnny and the Mark V
2163, California,Los Angeles,Santa Ana Wind,  Nashville Edition
2164, California,Los Angeles,Santa Ana Wind,  Skip Battin
2165, California,Los Angeles,Santa Ana Winds,  Beach Boys
2166, California,Los Angeles,Santa Ana Winds,  Christopher
2167, California,Los Angeles,Santa Ana Winds,  Cold War Kids
2168, California,Los Angeles,Santa Ana Winds,  Everclear
2169, California,Los Angeles,The Santa Ana Winds,  Gary Farr
2170, California,Los Angeles,Santa Ana Winds,  Janey Street
2171, California,Los Angeles,Santa Ana Winds,  Lalomie Washburn
2172, California,Los Angeles,Santa Ana Winds,  Ray Frushay
2173, California,Los Angeles,Santa Ana Winds,  Sons of Bill
2174, California,Los Angeles,Santa Ana Winds,  Steve Goodman
2175, California,Los Angeles,Santa Ana Winds,  Survivor
2176, California,Los Angeles,Santa Ana Winds,  The Wedding Present
2177, California,Los Angeles,Santa Ana Woman,  The Bobs
2178, California,Los Angeles,Santa Ana's Blowing,  Big Al Blake* & The Hollywood Fats Band
2179, California,Los Angeles,Santa Anna Speed Queen,  Fat Water
2180, California,Los Angeles,Santa Anna Winds,  Freddie Hubbard
2181, California,Los Angeles,Santa Barbara and Crenshaw Follies,  David Murray
2182, California,Los Angeles,Santa Fe Express,  Spade Cooley
2183, California,Los Angeles,Santa Monica,  Bedouin Soundclash
2184, California,Los Angeles,Santa Monica,  Ben Cramer
2185, California,Los Angeles,Santa Monica,  Buddy Collette
2186, California,Los Angeles,Santa Monica,  Everclear
2187, California,Los Angeles,Santa Monica,  Hothouse Flowers
2188, California,Los Angeles,Santa Monica,  Paul Smith (rock vocalist) & Peter Brewis
2189, California,Los Angeles,Santa Monica,  Peter Holsapple And Chris Stamey
2190, California,Los Angeles,Santa Monica,  Savage Garden
2191, California,Los Angeles,Santa Monica,  Steve Slagle
2192, California,Los Angeles,Santa Monica,  Theory of a Deadman
2193, California,Los Angeles,Santa Monica,  Tribb
2194, California,Los Angeles,Santa Monica,  Véronique Sanson
2195, California,Los Angeles,Santa Monica Bay,  Consortium
2196, California,Los Angeles,Santa Monica Bay,  Leif Garrett
2197, California,Los Angeles,Santa Monica Bound,  Alan Parker
2198, California,Los Angeles,Santa Monica Dream,  Angus & Julia Stone
2199, California,Los Angeles,Santa Monica Flyer,  the Hunters
2200, California,Los Angeles,Santa Monica Friend,  String Driven Thing
2201, California,Los Angeles,Santa Monica Jump,  Slim Gaillard
2202, California,Los Angeles,The Santa Monica Mix,  Gary Farr
2203, California,Los Angeles,Santa Monica Nights,  David Hasselhoff
2204, California,Los Angeles,Santa Monica Pier,  Bishop & Gwinn
2205, California,Los Angeles,The Santa Monica Pier,  Christine Lavin
2206, California,Los Angeles,Santa Monica Pier,  Noel Harrison
2207, California,Los Angeles,Santa Monica Rambler,  Spade Cooley
2208, California,Los Angeles,Santa Monica Sunshine,  Sweet
2209, California,Los Angeles,Saticoy Street,  Big Sir
2210, California,Los Angeles,Saturday Night at the Movies,  The Drifters
2211, California,Los Angeles,Saturday Night in Watts Act One,  Hal Singer
2212, California,Los Angeles,Saturday Night on Sunset Strip,  Edd Byrnes
2213, California,Los Angeles,Say Goode to Hollywood,"  Billy Joel in 1976,  Bette Midler and  Ronnie Spector in 1977"
2214, California,Los Angeles,Say Goode to Hollywood,  Eminem
2215, California,Los Angeles,Say Goode to Hollywood,  Saga
2216, California,Los Angeles,Scene for Dummies,  Hollywood Undead
2217, California,Los Angeles,Scream in the Night,  Garland Jeffreys
2218, California,Los Angeles,Screen Kiss,  Thomas Dol
2219, California,Los Angeles,Screenwriter's Blues,  Soul Coughing
2220, California,Los Angeles,See You in L.A.,  Mascara
2221, California,Los Angeles,Setting the World on Fire,  Kenny Chesney
2222, California,Los Angeles,Sex and Dying in High Society,  X
2223, California,Los Angeles,Shade 45 Freestyle,  The Game
2224, California,Los Angeles,Shadow Hills California,  Head of David
2225, California,Los Angeles,Shaky Town,  Jackson Browne
2226, California,Los Angeles,ShangriLA,  Barry Sparks
2227, California,Los Angeles,She Creatures of the Hollywood Hills,  The Stooges
2228, California,Los Angeles,She Devils of Beverly Hills,  The Automatics
2229, California,Los Angeles,She Has Friends in L.A.,  John Carpenter
2230, California,Los Angeles,She's Gone to L.A. Again,  Oakridge Boys
2231, California,Los Angeles,She's in L.A.,"  Eddie ""Guitar"" Burns"
2232, California,Los Angeles,She's Off to L.A.,  California Cowboys
2233, California,Los Angeles,Sheik of Encino,"  Scott Henderson, Gary Willis, Tribal Tech"
2234, California,Los Angeles,Shoorah Shoorah for Hollywood,  Bay City Rollers
2235, California,Los Angeles,Shooting Star,  Poison
2236, California,Los Angeles,Showdown (Riot on Sunset),  L.A. Guns
2237, California,Los Angeles,Shrinking in L.A.,  Robert Tepper
2238, California,Los Angeles,Shufflin' at the Hollywood,  Lionel Hampton
2239, California,Los Angeles,Si Je N'ai Rien De Toi,  Celine Dion
2240, California,Los Angeles,Sick Again,  Led Zeppelin
2241, California,Los Angeles,"Sidewalk Requiem, Los Angeles, June 5th and 6th",  Chad Stuart And Jeremy Clyde
2242, California,Los Angeles,Sidewalks of L.A.,  Wylie Gustafson & The Wild West Show
2243, California,Los Angeles,Signed Dangerous of Hollywood,  999
2244, California,Los Angeles,Silent Love Song,  Jason Mraz
2245, California,Los Angeles,Silent Night/7 O' Clock News,  Simon & Garfunkel
2246, California,Los Angeles,Silverlake,  Michelle Featherstone
2247, California,Los Angeles,Silverlake,  Steve Young
2248, California,Los Angeles,Silverlake,  Yellowjackets
2249, California,Los Angeles,Simple Life (Ode to L.A.),  Valdy
2250, California,Los Angeles,Sin City,  The Flying Burrito Brothers
2251, California,Los Angeles,Sketches on Sunset,  California Guitar Trio
2252, California,Los Angeles,Skies of L.A.,  Céline Dion
2253, California,Los Angeles,Slaughter on Sunset Strip,  White Fence
2254, California,Los Angeles,Slaughterhouse,  Joe Budden
2255, California,Los Angeles,Slauson Cut Off,  Tom Kubis
2256, California,Los Angeles,Slauson Party,  Round Robin
2257, California,Los Angeles,Slauson Shuffle,  The Romancers
2258, California,Los Angeles,Slauson Shuffletime,  Round Robin
2259, California,Los Angeles,Slauson Town,  Round Robin
2260, California,Los Angeles,Slauson USA,  Little Winfrey
2261, California,Los Angeles,The Sleep of Hollywood,  Bill Nelson
2262, California,Los Angeles,Sleepless in Silverlake,  Les Savy Fav
2263, California,Los Angeles,Sleepy Slept Here (Santa Monica),  Chico Hamilton Quintet
2264, California,Los Angeles,"Smile LA, You're The Centre Of The World",  Edward Hand
2265, California,Los Angeles,Smog L.A.,  Charles Mingus
2266, California,Los Angeles,Smokey Mountain Rain,  Ronnie Milsap
2267, California,Los Angeles,Smooth Operator,  Sade
2268, California,Los Angeles,Smuggler's Blues,  Glenn Frey
2269, California,Los Angeles,Snoop's Upside Your Head,  Snoop Dogg
2270, California,Los Angeles,So at Last,  Butch Walker
2271, California,Los Angeles,So.Cal,  Delinquent Habits
2272, California,Los Angeles,So Far Away from L.A.,   Nicolas Peyrac
2273, California,Los Angeles,So Hollywood,  Filmstars
2274, California,Los Angeles,So L.A.,  The Motels
2275, California,Los Angeles,So Much for L.A.,  D.C. LaRue
2276, California,Los Angeles,So N.Y.,  Fabolous
2277, California,Los Angeles,Som I En Gammel Hollywoodfilm,  Inger Lise Rypdal
2278, California,Los Angeles,Some L.A. Niggaz,  Dr. Dre
2279, California,Los Angeles,Some Other Time,  X
2280, California,Los Angeles,Somebody Called L.A.,  Tony Booth
2281, California,Los Angeles,Something About the Sunshine,  Anna Margaret
2282, California,Los Angeles,Something's Goin' On Inside L.A.,  Jiva
2283, California,Los Angeles,Somewhere in Hollywood,  10cc
2284, California,Los Angeles,Somewhere in My Heart,  Aztec Camera
2285, California,Los Angeles,A Sorta Fairytale,  Tori Amos
2286, California,Los Angeles,Soul Travelin' (The G.B.E.),  Gary Byrd
2287, California,Los Angeles,South Bay Surfers,  The Intelligence
2288, California,Los Angeles,South Central,  Super Cat
2289, California,Los Angeles,South Central Avenue Municipal Blues Band,  South Central Avenue Municipal Blues Band
2290, California,Los Angeles,South Central L.A. Kulture,  Wadada Leo Smith
2291, California,Los Angeles,South Central Rain,  R.E.M.
2292, California,Los Angeles,South in New Orleans,  Johnnie Wright
2293, California,Los Angeles,Southern California,  Tammy Wynette and George Jones
2294, California,Los Angeles,Southern Cross,"  Cros, Stills, Nash & Young"
2295, California,Los Angeles,Spahn Ranch,  Hoodoo Gurus
2296, California,Los Angeles,Spectacular Views,  Rilo Kiley
2297, California,Los Angeles,Speedin' on Da Highway/Exit 13,  LL Cool J
2298, California,Los Angeles,Spill the Wine,  Eric Burdon and War (American band)
2299, California,Los Angeles,Spoiled Brats from Malibu,  Surf Punks
2300, California,Los Angeles,Springfield Plane,  Kenny O'Dell
2301, California,Los Angeles,Squeeze the Trigger,  IceT
2302, California,Los Angeles,St. Francis Dam Disaster,  Frank Black and the Catholics
2303, California,Los Angeles,(Standing on) The Sunset Strip,  The Zoo
2304, California,Los Angeles,Star,  Second Image
2305, California,Los Angeles,Stars in Hollywood,  Emerson
2306, California,Los Angeles,Stars Over Hollywood,  Jack Grunsky
2307, California,Los Angeles,Stein On Vine,  Louis Bellson
2308, California,Los Angeles,"Stella, This Ain't Hollwood",  DeGarmo and Key
2309, California,Los Angeles,Still in Hollywood,  Concrete Blonde
2310, California,Los Angeles,Stone Cold Hollywood,  Bill Champlin
2311, California,Los Angeles,Storia in L.A,  PFM
2312, California,Los Angeles,Straight Outta Compton,  N.W.A
2313, California,Los Angeles,Straight to Watts,  Jimmy O'Brien
2314, California,Los Angeles,Stranded in L.A.,  L.A. Guns
2315, California,Los Angeles,Stranded in L.A.,  Wailing Souls
2316, California,Los Angeles,Strange Season,  Michael Penn (references Angels Flight railway in Downtown Los Angeles)
2317, California,Los Angeles,The Streets,  Sick Jacken of Psycho Realm
2318, California,Los Angeles,Streets Of L.A.,  Jack Tempchin
2319, California,Los Angeles,Strike Up the Band for UCLA,  George Gershwin and Ira Gershwin
2320, California,Los Angeles,Struttin' On Sunset,  Merv Griffin
2321, California,Los Angeles,Stuck in a Pagoda with Tricia Toyota,  The Dickies
2322, California,Los Angeles,Stuck in L.A.,  Spirit
2323, California,Los Angeles,Studio City (Misery Loves Company),  John Taylor (bass guitarist)
2324, California,Los Angeles,Suicide & Vine,  Peter McCann
2325, California,Los Angeles,Summer,  War (American band)
2326, California,Los Angeles,Summer in Bel Air,  Roland Thyssen
2327, California,Los Angeles,Summer in Malibu,  Lou Christie
2328, California,Los Angeles,Summer Means Fun,  Bruce & Terry
2329, California,Los Angeles,Summer Nights In Hollywood,  Brian Elliot
2330, California,Los Angeles,Summer On Signal Hill,  Clarence Clemons
2331, California,Los Angeles,Summit Ridge Drive,  Artie Shaw
2332, California,Los Angeles,Sun Valley Jump,  Glenn Miller
2333, California,Los Angeles,Sunday At The Hillcrest,  Charlie Haden
2334, California,Los Angeles,Sunday in L.A.,  Michael Jarrett
2335, California,Los Angeles,Sunday Night in San Fernando,  Mel Tormé
2336, California,Los Angeles,Sundown on Sunset,  Kagny
2337, California,Los Angeles,Sunken Waltz,  Calexico
2338, California,Los Angeles,Sunrise in Malibu,  Horace Silver
2339, California,Los Angeles,Sunrise on Sunset,  Arlyn Gale
2340, California,Los Angeles,Sunrise on Sunset,  Hollywood Stars
2341, California,Los Angeles,Sunset,  Kid Ink
2342, California,Los Angeles,Sunset After Midnight,  Bad Moon Rising
2343, California,Los Angeles,Sunset and Vine,  The Charlatans (UK band)
2344, California,Los Angeles,Sunset and Vine,  Earl Dukes
2345, California,Los Angeles,Sunset and Vine,  Kim Morrison
2346, California,Los Angeles,Sunset and Vine,  Norro Wilson
2347, California,Los Angeles,Sunset and Vine,  Passion
2348, California,Los Angeles,Sunset and Vine,  Waylon Jennings
2349, California,Los Angeles,Sunset and Vine,  Willie Headen
2350, California,Los Angeles,Sunset and Wine,  Bud Shank & Bob Cooper (musician)
2351, California,Los Angeles,Sunset and Wine,  Randy King
2352, California,Los Angeles,Sunset at Noon,  Kenny G
2353, California,Los Angeles,Sunset Blvd.,  ManMachineMan
2354, California,Los Angeles,Sunset Boulevard,  Alex M.O.R.P.H. featuring Ana Criado
2355, California,Los Angeles,Sunset Boulevard,  Cal Tjader & Claus Ogerman
2356, California,Los Angeles,Sunset Boulevard,"  Calvin ""Fuzzy"" Samuels (from Manassas (band))"
2357, California,Los Angeles,Sunset Boulevard,  Charlie Robison
2358, California,Los Angeles,Sunset Boulevard,  City Boy
2359, California,Los Angeles,Sunset Blvd,  Emblem3
2360, California,Los Angeles,Sunset Boulevard,  Flying Burrito Brothers
2361, California,Los Angeles,Sunset Boulevard,  Joey Scarbury
2362, California,Los Angeles,Sunset Boulevard,  John Phillips
2363, California,Los Angeles,Sunset Boulevard,  Kim Fowley
2364, California,Los Angeles,Sunset Boulevard,  Lena Maria
2365, California,Los Angeles,Sunset Boulevard,  Remy Filipovitch Trio
2366, California,Los Angeles,Sunset Boulevard,  The Syn
2367, California,Los Angeles,Sunset Boulevard,  Thomas Wood
2368, California,Los Angeles,Sunset Boulevard,  Virgo
2369, California,Los Angeles,Sunset Boulevard,  'Wah Wah' Watson
2370, California,Los Angeles,Sunset Boulevard, (from the musical of the same name)
2371, California,Los Angeles,Sunset Boulevard Concerto,  101 Strings
2372, California,Los Angeles,Sunset Cruzin' (Crazy),  Chris Paul & Mia V
2373, California,Los Angeles,Sunset Grill,  Don Henley
2374, California,Los Angeles,Sunset on L.A.,  Gino Vannelli
2375, California,Los Angeles,Sunset on Sunset,  Tina Turner
2376, California,Los Angeles,Sunset on Sunset Boulevard,  David Olney
2377, California,Los Angeles,Sunset People,  Donna Summer
2378, California,Los Angeles,Sunset Queen,  Frank CarilloAnd Annie Golden
2379, California,Los Angeles,Sunset Strip,  The Agency
2380, California,Los Angeles,Sunset Strip,  Courtney Love
2381, California,Los Angeles,Sunset Strip,  Jimmy Dorsey
2382, California,Los Angeles,Sunset Strip,  The Numbers
2383, California,Los Angeles,Sunset Strip,  Ray Stevens
2384, California,Los Angeles,Sunset Strip,  Reg Owen
2385, California,Los Angeles,Sunset Strip,  Roger Waters
2386, California,Los Angeles,Sunset Strip,  David Rose & His Orchestra
2387, California,Los Angeles,Sunset Strut,  Bitch
2388, California,Los Angeles,Sunset Symphony,  People of Sunset Strip
2389, California,Los Angeles,Sunset Tower,  Stan Kenton & His Orchestra
2390, California,Los Angeles,Sunshine Way,  Christine TavaresMocha
2391, California,Los Angeles,Superthug,  Noreaga
2392, California,Los Angeles,Surf City,  Jan and Dean
2393, California,Los Angeles,Surfin' Safari,  The Beach Boys
2394, California,Los Angeles,Surfin' U.S.A.,  The Beach Boys
2395, California,Los Angeles,Surfin U.S.S.R,  Ray Stevens
2396, California,Los Angeles,Surf Route 101,  Jan and Dean
2397, California,Los Angeles,Survival Test,  Jaylib
2398, California,Los Angeles,Sweet Dreams My L.A. Ex,  Rachel Stevens
2399, California,Los Angeles,Swingin' at the Tower,  Ray Anthony
2400, California,Los Angeles,Swingin' on Central,"  The Sunset All Stars with Nat 'King' Cole, Charlie Shavers & Buddy Rich"
2401, California,Los Angeles,Swingin' on the Strip,"  (Original Soundtrack of '77 Sunset Strip"")"
2402, California,Los Angeles,Take It to the Hoop  L.A. Lakers,  Mighty Fire
2403, California,Los Angeles,Take Manhattan,  Soul Asylum
2404, California,Los Angeles,Take Me Along,  Miley Cyrus
2405, California,Los Angeles,Take Me Back to Hollywood,  Ted
2406, California,Los Angeles,Take Me Back To L.A.,  Jimmy Namaro Quintet And Frankie Laine Orchestra
2407, California,Los Angeles,Take Me to L.A.,  Dick Rabbit
2408, California,Los Angeles,Take Me To Los Angeles,  Jimmy Soul
2409, California,Los Angeles,Take Them to the Traitors' Gate,  Thinkman
2410, California,Los Angeles,Tale of Two Cities,  The Lords of the New Church
2411, California,Los Angeles,A Tale of 2 Citiez,  J. Cole
