,state,city,song,artist
749, Illinois,Chicago,Detroit Murderous,  Big Hoodoo (from the album 'Crystal Skull')
750, Illinois,Chicago,Detroit Niggaz,  Street Lord'z
751, Illinois,Chicago,The Detroit River Dirty Blues,  Michael Katon
752, Illinois,Chicago,Detroit Rock City,  KISS 1976
753, Illinois,Chicago,Detroit Rock City Homage,  Forced Anger
754, Illinois,Chicago,Detroit Special,  Big Bill Broonzy
755, Illinois,Chicago,Detroit Sound,  Soul Designer
756, Illinois,Chicago,Detroit Stand Up,"  Ray O'Shea (featuring Big Herk, BO$$, Phohessuain, Esham, Malik (Eddie Kain), Al Nuke & Proof)"
757, Illinois,Chicago,Detroit State of Mind  Elzhi,
758, Illinois,Chicago,Detroit Style,  A1 People
759, Illinois,Chicago,Detroit Summer,  Obie Trice
760, Illinois,Chicago,Detroit Sunrise, Dwele
761, Illinois,Chicago,Detroit Swing 66,  Gomez
762, Illinois,Chicago,Detroit Swing City,  Alien Fashion Show
763, Illinois,Chicago,Detroit Thang,  Kid Rock
764, Illinois,Chicago,Detroit Tickets,  Apoptygma Berzerk
765, Illinois,Chicago,Detroit Tin,  The Kursaal Flyers
766, Illinois,Chicago,Detroit Vs. Everybody,  Eminem and others from Shady XV 2014
767, Illinois,Chicago,Detroit was Built on Secrets, Search the City
768, Illinois,Chicago,Detroit Waves,  Matt Nathanson
769, Illinois,Chicago,Detroit Women,  Stacia Petrie
770, Illinois,Chicago,Detroit Winter  Platinum Pied Pipers (featuring MC Invincible),
771, Illinois,Chicago,Detroit Zoo,  Disco D
772, Illinois,Chicago,"Detroiter, Part 2",  Bantam Rooster
773, Illinois,Chicago,Devil's Night,"  D12 2001, horrorcore"
774, Illinois,Chicago,Devil's Night,  Sonny B
775, Illinois,Chicago,Devil Without A Cause,  Kid Rock
776, Illinois,Chicago,Don't Stop Believin',"  Journey (""born and raised in south Detroit"")"
777, Illinois,Chicago,Don't Shut Em Down,  Flogging Molly
778, Illinois,Chicago,Dog Eat Dog,  Ted Nugent
779, Illinois,Chicago,Dope Job Homeless,  Obie Trice
780, Illinois,Chicago,Detroit Slums, Back In Spades
781, Illinois,Chicago,Detroit Rock & Roll,  Frijid Pink
782, Illinois,Chicago,Eastern Market,  Yusef Lateef
783, Illinois,Chicago,Elizabeth Parker,  Dave Caruso
784, Illinois,Chicago,forty hour week,  Alabama
785, Illinois,Chicago,Fire Editorial,  The Mountain Goats
786, Illinois,Chicago,For The D,  Guilty Simpson
787, Illinois,Chicago,Foul Mouff,  Paradime (featuring Kid Rock)
788, Illinois,Chicago,Fuck Off, Kid Rock (featuring Eminem)
789, Illinois,Chicago,From The D," Eminem, Trick Trick, and Kid Rock"
790, Illinois,Chicago,Feel Older Now,  Flo & Eddie
791, Illinois,Chicago,Geography,  Lali Puna
792, Illinois,Chicago,Ghetto Zone,  Inner City Posse
793, Illinois,Chicago,Gangster Funk, Prince Vince and the Hip Hop Force
794, Illinois,Chicago,Going Back to Motown,  John Palumbo
795, Illinois,Chicago,Got No Place to Go,  Migrant Kids
796, Illinois,Chicago,Guap,  Big Sean 2012
797, Illinois,Chicago,Gone Long Gone,  Frijid Pink
798, Illinois,Chicago,Great Time in Detroit,  Harmonie Park
799, Illinois,Chicago,Gimme Gimme Good Lovin,  Adrenalin
800, Illinois,Chicago,Halloween On Military Street,  Insane Clown Posse
801, Illinois,Chicago,Hand Springs,  The White Stripes
802, Illinois,Chicago,Hands Up For Detroit,  Matthew Dear (coproduced  ghettotech pioneer Disco D)
803, Illinois,Chicago,Happy Dagger  Millions Of Brazilians,
804, Illinois,Chicago,Heaven,  Uncle Kracker (Featuring Kid Rock & Paradime)
805, Illinois,Chicago,"Hello, Detroit",  Daniel Boaventura
806, Illinois,Chicago,"Hello, Detroit","  Sammy Davis, Jr."
807, Illinois,Chicago,"Hello, Detroit",  Sonny Turner
808, Illinois,Chicago,Here At Home (In Detroit City),  Stony Creek
809, Illinois,Chicago,Hockeytown,  Joe Lynn Turner
810, Illinois,Chicago,Hokus Pocus, Insane Clown Posse
811, Illinois,Chicago,Horkenbach Blues (Why is Everyone Discriminatin' 'gainst Me?),  The Dennis Horkenbach Trio
812, Illinois,Chicago,Horribly Horrifying, Violent J
813, Illinois,Chicago,Hey Now (Motor City)  The Vandalias,
814, Illinois,Chicago,Horizontal Bop,  Bob Seger from Against the Wind 1980
815, Illinois,Chicago,Hotel Yorba,  The White Stripes 2001
816, Illinois,Chicago,Home Town,  Big Sean
817, Illinois,Chicago,  Mitch Ryder from Naked But Not Dead,
818, Illinois,Chicago,I Am,  Kid Rock
819, Illinois,Chicago,I Am Detroit,  Electric Six
820, Illinois,Chicago,I Care About Detroit,  Smokey Robinson & The Miracles
821, Illinois,Chicago,I Love Detroit,  Amboy Rambler[5]
822, Illinois,Chicago,I Wanna Go Back,  Kid Rock
823, Illinois,Chicago,In Detroit,  Delta Twins ( https://deltatwins.bandcamp.com/track/indetroit2 )
824, Illinois,Chicago,In Detroit, ( Featuring TNT )  Esham
825, Illinois,Chicago,In The City,  Marquise Porter
826, Illinois,Chicago,In Thee,  Blue Öyster Cult
827, Illinois,Chicago,Inmates,  The Good Life
828, Illinois,Chicago,Inner City Blues,"  Rodriquez, aka Sixto Diaz Rodriguez"
829, Illinois,Chicago,Inner City Blues (Make Me Wanna Holler),  Marvin Gaye from What's Going On 1971
830, Illinois,Chicago,Intro,  Kid Rock
831, Illinois,Chicago,It's Been A Long Time,  Mayer Hawthorne
832, Illinois,Chicago,It's Still East Detroit to Me,  Kid Rock
833, Illinois,Chicago,It's So Cold in the D,  TBa
834, Illinois,Chicago,Kill Ya Self,  Trick Trick ( DJ Drama: Welcome To Detroit Gangsta Grillz Edition )
835, Illinois,Chicago,Krack Rocks, ( Featuring Uncle Kracker )  Kid Rock 1996
836, Illinois,Chicago,LafaLetItRock. Bob Segerette Blues,  The White Stripes ( Features names of Detroit streets )
837, Illinois,Chicago,Landing In Detroit,  The Detroit Grand Pubahs
838, Illinois,Chicago,"Last Time I Saw Richard, The",  Joni Mitchell
839, Illinois,Chicago,Leaving Detroit,  Roses Are Red
840, Illinois,Chicago,Leaving Detroit,  Eliza Neals
841, Illinois,Chicago,Let It Fly,  Trick Trick ft.Ice Cube
842, Illinois,Chicago,Lighters Up,  Lil' Kim
843, Illinois,Chicago,Lightning Over Detroit,  Richard Madow
844, Illinois,Chicago,Life In The D,  Brendan Benson
845, Illinois,Chicago,Lipstick,  Kip Moore
846, Illinois,Chicago,Live, ( Featuring Esham )  Kid Rock
847, Illinois,Chicago,The LoadOut,  Jackson Browne
848, Illinois,Chicago,Lose Yourself,"  Eminem from 8 Mile, 2002, video shows the Ambassador Bridge"
849, Illinois,Chicago,Love For My City,  Blade Icewood ft. Juan & Jesse James
850, Illinois,Chicago,Line #7,  Dierks Bentley
851, Illinois,Chicago,Made in Hockeytown,  Red Wings  Paul Shonk http://www.paulshonk.com/
852, Illinois,Chicago,Man From Detroit,  Hard Place
853, Illinois,Chicago,Moths And Lizards In Detroit,  Andy Roberts
854, Illinois,Chicago,Michigan & Trumbull,  The Original Brothers and Sisters of Love
855, Illinois,Chicago,Motor City,  The Satintones
856, Illinois,Chicago,Motor City,  Randy Weeks
857, Illinois,Chicago,Motor City Ba,  The Dirtbombs
858, Illinois,Chicago,Motor City Boogie,  York Brothers
859, Illinois,Chicago,Motor City Girl,  The Badways
860, Illinois,Chicago,Motor City Is Burning,  MC5; John Lee Hooker
861, Illinois,Chicago,Motor City Madhouse,  Ted Nugent 1975
862, Illinois,Chicago,Motor City Serenade,  Stewart Francke
863, Illinois,Chicago,Motortown,  Kane Gang
864, Illinois,Chicago,M.O.T.O.W.N. ( Murderous Outcold Town Of Wild Niggaz ),  Big Herk
865, Illinois,Chicago,Motown Country,  CURTICE/MARKLEY & Motown Station
866, Illinois,Chicago,Motown Music,  Rod Stewart
867, Illinois,Chicago,Motown Junk,  Manic Street Preachers (Welsh band)
868, Illinois,Chicago,Motown Never Sounded So Good,  Less Than Jake
869, Illinois,Chicago,,
870, Illinois,Chicago,Move To Detroit,"  Eddie ""Flashin"" Fowlkes"
871, Illinois,Chicago,Murder City Nights,  Radio Birdman
872, Illinois,Chicago,Need Somebody,  Subdudes
873, Illinois,Chicago,New Detroit,  Neon Blonde
874, Illinois,Chicago,Nobody in Detroit,  Howling Diablos
875, Illinois,Chicago,New Nathans Detroit, Braid (band)
876, Illinois,Chicago,Northern Soul, Above and Beyond (band)
877, Illinois,Chicago,Ode To Detroit,  Wally Pleasant
878, Illinois,Chicago,The Old Stuff,  Garth Brooks
879, Illinois,Chicago,One Piece At A Time,  Johnny Cash
880, Illinois,Chicago,One Way Out,  thenewno2
881, Illinois,Chicago,Out,  Insane Clown Posse
882, Illinois,Chicago,Paid,  Kid Rock
883, Illinois,Chicago,Panic In Detroit,  David Bowie
884, Illinois,Chicago,Papa Hobo,  Paul Simon
885, Illinois,Chicago,Party on 4th Street,"  Black Nasty (available on the ""Funky Funky Detroit"" compilation)"
886, Illinois,Chicago,Passport to Detroit,  Joe Strummer
887, Illinois,Chicago,Put Your Hands Up 4 Detroit,  Fedde Le Grand
888, Illinois,Chicago,Planet of Visions,  Kraftwerk
889, Illinois,Chicago,Posse On Verner*  Insane Clown Posse,
890, Illinois,Chicago,the Power's Out, Flogging Molly
891, Illinois,Chicago,Peacemaker,"  Green Day (The song is part of a rock opera album which takes place in Detroit. The lyric ""I am a killjoy, from Detroit""). 21st Century Breakdown[7]"
892, Illinois,Chicago,Pride of the Wolverines,  John Philip Sousa[8]
893, Illinois,Chicago,Queen of Detroit,  +/ (band)
894, Illinois,Chicago,  Eliza Neals,
895, Illinois,Chicago,Renaissance State of Mind,  Ro Spit & Monica Blaire
896, Illinois,Chicago,Represent,  Stretch Money
897, Illinois,Chicago,Reputation,  Apollo Brown & Guilty Simpson
898, Illinois,Chicago,Ride,"  Royce Da 5'9"" ft. Big Herk & Juan"
899, Illinois,Chicago,Rise Again,  Hush
900, Illinois,Chicago,Rock City,"  Royce da 5'9"" featuring Eminem"
901, Illinois,Chicago,Rock & Roll (The Velvet Underground song),  Detroit (band)
902, Illinois,Chicago,Rock N Roll Jesus,  Kid Rock
903, Illinois,Chicago,Roll On (Kid Rock song),  Kid Rock 2008
904, Illinois,Chicago,Rollin' On The Island, ( Featuring Wes Chill And Prince Vince )  Kid Rock
905, Illinois,Chicago,Rose Darling,  Steely Dan
906, Illinois,Chicago,Say Nice Things About Detroit,  They Might Be Giants
907, Illinois,Chicago,Son Of Detroit,  Kid Rock
908, Illinois,Chicago,South Telegraph Rd,  Amboy Rambler[9]
909, Illinois,Chicago,Second Home,  Big A
910, Illinois,Chicago,Seized Up,  The Suicide Machines
911, Illinois,Chicago,Shake That,  Eminem feat. Nate Dogg
912, Illinois,Chicago,Shake Your Detroit Right,  Slight Return feat. George Clinton
913, Illinois,Chicago,Shuttin' Detroit Down,  John Rich
914, Illinois,Chicago,Sister,  Sufjan Stevens
915, Illinois,Chicago,Six Mile Stretch, Sam Donahue and Ken Meisel
916, Illinois,Chicago,Sleepin Tonight In Detroit, The Disregarded
917, Illinois,Chicago,So Far...,  Eminem
918, Illinois,Chicago,Son Of Detroit,  Kid Rock
919, Illinois,Chicago,Southwest Song,  Insane Clown Posse
920, Illinois,Chicago,Spaghetti a Detroit,  Fred Bongusto
921, Illinois,Chicago,Straight From The D,  Mr Knox
922, Illinois,Chicago,Stay True To Ya City,  Natas
923, Illinois,Chicago,She Was Hot,  The Rolling Stones[10]
924, Illinois,Chicago,,
925, Illinois,Chicago,Take His Life,"  Royce da 5'9"" & Tre Little"
926, Illinois,Chicago,Take Money To Make Money,  Stretch Money
927, Illinois,Chicago,Taking It To Detroit,  The Good Rats 
928, Illinois,Chicago,Telegraph Road,  Dire Straits (from UK)
929, Illinois,Chicago,That's Detroit To Me,  King Gordy
930, Illinois,Chicago,The Arms Forest,  The Hard Lessons
931, Illinois,Chicago,The D In Detroit,  Anniversary
932, Illinois,Chicago,The Fire Inside  Bob Seger,
933, Illinois,Chicago,The Girl from Detroit City  Suzi Quatro,
934, Illinois,Chicago,The Heart of Rock & Roll,  Huey Lewis & the News
935, Illinois,Chicago,The Smog,  Insane Clown Posse
936, Illinois,Chicago,These Hands (song for Detroit),  Jason Roseboom
937, Illinois,Chicago,There They Go,  Obie Trice ( Featuring Eminem And Big Herk )
938, Illinois,Chicago,This One Or That One,  Tyvek
939, Illinois,Chicago,Tooling For Anus,"  The Meatmen  ( Chorus mentions Detroit and suburban clubs such as, 'Bookies', 'Nunzio's' and 'Menjo's'. )"
940, Illinois,Chicago,Tommy Pays the Rent,  Manolete (Mentions growing up in Michigan and Detroit)
941, Illinois,Chicago,U Can Get Fucked Up,  Trick Trick (featuring Goon Sqwad)
942, Illinois,Chicago,Up on Twelfth Street, Sir Mack Rice
943, Illinois,Chicago,,
944, Illinois,Chicago,W.T.P. (White Trash Party),  Eminem
945, Illinois,Chicago,We Almost Lost Detroit,  Dale Earnhardt Jr. Jr.
946, Illinois,Chicago,We Almost Lost Detroit,  Gil ScottHeron
947, Illinois,Chicago,We Almost Lost Detroit,  Natas
948, Illinois,Chicago,We Almost Lost Detroit,  Marquise Porter
949, Illinois,Chicago,Welcome 2 Detroit,  Trick Trick (featuring Eminem)
950, Illinois,Chicago,Welcome 2 The Party,  Kid Rock
951, Illinois,Chicago,Welcome Back To Detroit  Mariner,
952, Illinois,Chicago,Welcome To Detroit,  JayDee
953, Illinois,Chicago,Welcome To Detroit,  Eminem
954, Illinois,Chicago,Welcome To Detroit City,  Obie Trice
955, Illinois,Chicago,What I Learned Out On The Road,  Kid Rock
956, Illinois,Chicago,Where My Nigz At ?,  Esham
957, Illinois,Chicago,Where the Money Is Made, Detroit Most Wanted
958, Illinois,Chicago,"Wreck Of The Edmund Fitzgerald, The",  Gordon Lightfoot
959, Illinois,Chicago,Worse Than Detroit,  Robert Plant
960, Illinois,Chicago,Who's Afraid of Detroit,  Claude VonStroke
961, Illinois,Chicago,Yellow Brick Road,  Eminem
962, Illinois,Chicago,You Can Make It,"  Achromatik feat. Royce da 5'9"""
963, Illinois,Chicago,You Never Met A Mother Fucker Quite Like Me,  Kid Rock
964, Illinois,Chicago,You Don't Want None of This,  A.W.O.L
